node_index,x_m,y_m,z_m,zone_id,response_external_C_per_1SD,response_meeting_C_per_1SD,response_server_C_per_1SD,response_working_C_per_1SD
529,8.25,3.25,1.0,4,0.5001967870911906,1.1500611903979472,2.4308320951245292,1.1351515561524554
530,8.25,5.25,1.0,4,0.519671140698743,1.1060445398837635,3.0862322732125156,1.120932458591791
531,8.25,5.75,1.0,1,0.3610238305854753,1.6693372348339166,1.9380021808982446,1.2992973657672682
532,8.25,6.25,1.0,1,0.3779476279080154,2.0898770455323628,1.9380446619914187,1.3382372580407944
533,8.25,8.25,1.0,1,0.43521734870522455,2.040009248584019,1.9747102465281097,1.3072428940428276
534,8.25,8.75,1.0,1,0.3270169022390874,1.7962763547565392,1.8955278424100233,1.3581364552821134
535,8.75,0.25,1.0,4,0.491817057545983,1.1930124146565548,2.130894435793627,1.1238408392387524
536,8.75,0.75,1.0,4,0.447029009390541,1.1927551029885266,2.213128134863982,1.1409415142484303
537,8.75,1.25,1.0,4,0.43705147230194225,1.1628906241540686,2.303462426343247,1.1548967124083773
538,8.75,1.75,1.0,4,0.44567996552930395,1.1503550836627414,2.3736674986653346,1.1611146631277716
539,8.75,2.25,1.0,4,0.4467657164654537,1.1666098514213235,2.3518701736980048,1.1703380140972308
540,8.75,2.75,1.0,4,0.4654842093742153,1.1724457929427248,2.3134524096113203,1.1786552218485205
541,8.75,3.25,1.0,4,0.4863652356128308,1.1429983017517378,2.40110074603589,1.1291099345294564
542,8.75,5.25,1.0,4,0.5065622442871776,1.1048944050172786,2.9985677046244814,1.1012728150833249
543,8.75,5.75,1.0,1,0.3571670754727737,1.669289586793266,1.9134238958113452,1.279460155312804
544,8.75,6.25,1.0,1,0.45791430885994794,2.3402804108177135,1.8304597018208397,1.3167649271119126
545,8.75,8.25,1.0,1,0.41298977090855715,2.034534990968224,1.947978027462377,1.2997910310916816
546,8.75,8.75,1.0,1,0.31378914384856704,1.8609667808728092,1.8491545760063706,1.3259181259252668
547,9.25,0.25,1.0,4,0.5021703550059593,1.1892869646953848,2.1233300572477254,1.1238675633192698
548,9.25,0.75,1.0,4,0.47125913257960406,1.1973284916692497,2.1842352237123817,1.1334054948782393
549,9.25,1.25,1.0,4,0.4703947150329785,1.1948841981522478,2.2369092927492114,1.1374675402528815
550,9.25,1.75,1.0,4,0.469626290826718,1.1859522050918976,2.2755616370445164,1.1449554744011936
551,9.25,2.25,1.0,4,0.472055796903642,1.1901244331318415,2.274113001317135,1.1516482788109372
552,9.25,2.75,1.0,4,0.4824004721861249,1.1844261897028192,2.2614202326528483,1.151776503661353
553,9.25,3.25,1.0,4,0.4726717693067038,1.155615300862084,2.4024767697836675,1.1109453584026114
554,9.25,5.25,1.0,4,0.5115226947221904,1.1155335361818752,2.946526823493129,1.1050492817000448
555,9.25,5.75,1.0,1,0.3554572132965516,1.6238207047894584,1.884180411323547,1.262846571835878
556,9.25,6.25,1.0,1,0.37892326523002934,1.9605269037488107,1.8642463438323986,1.2871900509324472
557,9.25,6.75,1.0,1,0.3662829731732883,2.135192252107453,1.8678155651727757,1.2418300698163152
558,9.25,7.25,1.0,1,0.35332043945818115,2.401686431887935,1.8069556692653774,1.218578699131988
559,9.25,7.75,1.0,1,0.4010649697079772,2.9092125471756587,1.8087606551046298,1.2558451193551041
560,9.25,8.25,1.0,1,0.3797912933181366,1.947923846725234,1.8870281752696922,1.269728433436513
561,9.25,8.75,1.0,1,0.33034668100185743,1.8123345951506782,1.820247786591557,1.2746565146603435
562,9.75,0.25,1.0,4,0.5153470391282811,1.175389190924372,2.1116756944532513,1.1178602180609274
563,9.75,0.75,1.0,4,0.5019447327555807,1.1883303516933874,2.140515214809567,1.1261658265038152
564,9.75,1.25,1.0,4,0.5027390947362638,1.190459525312009,2.1548571252845665,1.1221950214446477
565,9.75,1.75,1.0,4,0.5063559527505102,1.1893446339475418,2.1630572806102877,1.1216931649529305
566,9.75,2.25,1.0,4,0.5078608617375673,1.183006989396138,2.1643777639119905,1.1267853627420248
567,9.75,2.75,1.0,4,0.5101368794753315,1.1717330647246915,2.172446076222353,1.1281771645800438
568,9.75,3.25,1.0,4,0.5081723824004422,1.1504387064593644,2.2435390455358366,1.1277104396763198
569,9.75,3.75,1.0,4,0.5056139473932274,1.1502436247619063,2.5258916982772304,1.1551835394067411
570,9.75,4.25,1.0,4,0.5107515220802143,1.1445913654800768,2.605291704475159,1.1397218235959243
571,9.75,4.75,1.0,4,0.515602886716942,1.1438800155708593,2.665186464332134,1.1279138117143568
572,9.75,5.25,1.0,4,0.5116177808468817,1.1247154536982418,2.5406807500701842,1.1107084716598665
573,9.75,5.75,1.0,1,0.34620487288215523,1.5526094233131336,1.8600310129784152,1.2513172406354311
574,9.75,6.25,1.0,1,0.35790861571996585,1.8059759093445218,1.8461699042316562,1.3045941433167938
575,9.75,6.75,1.0,1,0.35699817623592145,1.7831977091998752,1.8953968838386779,1.2978868465917208
576,9.75,7.25,1.0,1,0.35443699962369346,1.7538905869806618,1.9066133638504634,1.2708105335363968
577,9.75,7.75,1.0,1,0.3589468869939801,1.7184935146717537,1.8803890328888078,1.2514010270852758
578,9.75,8.25,1.0,1,0.35101954864615165,1.6544197858442182,1.8422203120405918,1.24021721706366
579,9.75,8.75,1.0,1,0.3415435233392421,1.5779219578440116,1.8106863491502418,1.2351998724296498
580,0.25,0.25,1.5,2,0.5245989534553225,1.4476108884592138,2.3979264210908444,1.2887900174803448
581,0.25,0.75,1.5,2,0.5062767459241724,1.3699578785975537,2.6582039011602077,1.2467078955084212
582,0.25,1.25,1.5,2,0.5543831087162391,1.2788926233377336,2.748750631566005,1.1922110378545208
583,0.25,1.75,1.5,2,0.5519415116469512,1.2183839427968086,2.7901993213978455,1.129268934456073
584,0.25,2.25,1.5,2,0.5315044406164089,1.1914181342952612,2.7524950830731236,1.2144083331757183
585,0.25,2.75,1.5,2,0.5031394748868047,1.2324206474161177,2.6509991711628675,1.2780790931228792
586,0.25,3.25,1.5,2,0.4896073716370531,1.2503245589253629,2.4818660823173637,1.3381748522875665
587,0.25,3.75,1.5,2,0.5011108737344784,1.287426142657189,2.4098707051167034,1.4077906752303715
588,0.25,4.25,1.5,2,0.5197516191734722,1.3286536029501097,2.4051266630244825,1.455774305538072
589,0.25,4.75,1.5,2,0.527058641217531,1.3672324139461303,2.383842083589966,1.4892507044477508
590,0.25,5.25,1.5,3,0.5357130035803016,1.433486709225157,2.3445136971550884,1.5789997740175372
591,0.25,5.75,1.5,3,0.5447495447359005,1.503593415816637,2.3138876610871315,1.6619457430281757
592,0.25,6.25,1.5,3,0.5331745448616381,1.5313679252580765,2.2738065349506464,1.6909067677903336
593,0.25,6.75,1.5,3,0.5269165701729488,1.5205961182842394,2.2248169961091553,1.6986002102517894
594,0.25,7.25,1.5,3,0.5093838621175021,1.519890580192315,2.2079218410654353,1.65940831280354
595,0.25,7.75,1.5,3,0.4924893579269033,1.5088348140811576,2.198690327481206,1.6428284492105445
596,0.25,8.25,1.5,3,0.49513872908304807,1.4960009947443929,2.2154770616141524,1.646844853404069
597,0.25,8.75,1.5,3,0.5427404414827165,1.4679089128220346,2.2607623493882936,1.6144075897744123
598,0.75,0.25,1.5,2,0.45422642369017324,1.6172396920958596,2.370571994916525,1.369561080683543
599,0.75,0.75,1.5,2,0.4564458353760491,1.495090718908917,2.541702616148767,1.2970008848427221
600,0.75,1.75,1.5,2,0.5310915359985763,1.2576717853325046,2.6907853137762983,1.2024818274070503
601,0.75,2.25,1.5,2,0.5618236651662728,1.242147859659497,2.7090100252116227,1.245081233371491
602,0.75,2.75,1.5,2,0.5075836167209493,1.2561491930872124,2.621488503211161,1.3071741106055292
603,0.75,3.25,1.5,2,0.4476233583099556,1.247428639037783,2.45892631688085,1.3765578648030365
604,0.75,3.75,1.5,2,0.4494257018049591,1.2558624165205279,2.3500096261659262,1.4735697041164064
605,0.75,4.25,1.5,2,0.4802668597734509,1.2970630168081048,2.328127085894971,1.517853665132668
606,0.75,4.75,1.5,2,0.4749393654745757,1.3170257434366457,2.2912668030912884,1.5770590414900705
607,0.75,5.25,1.5,3,0.4974273310278475,1.358440521882516,2.2863232509362854,1.6616005408360777
608,0.75,5.75,1.5,3,0.5136756352673114,1.3682629188914575,2.2853893714209543,1.7503819351458538
609,0.75,6.25,1.5,3,0.5109969130991732,1.3854718219110818,2.2741199435196555,1.7746065459279385
610,0.75,6.75,1.5,3,0.49985070436684054,1.3890355402936096,2.237529855400595,1.7731476836888738
611,0.75,7.25,1.5,3,0.514282215765037,1.3596703900691782,2.1881677425968524,1.8117541684181022
612,0.75,7.75,1.5,3,0.4824749003929562,1.3872708336592872,2.113253535463243,1.816251118612802
613,0.75,8.25,1.5,3,0.49563191726877737,1.4452893926469694,2.136957918604855,1.6825974257190504
614,0.75,8.75,1.5,3,0.48251837981120466,1.4372689997452508,2.192486998905083,1.6460165519151946
615,1.25,0.25,1.5,2,0.44392928799071013,1.5693083192151165,2.2596403215386123,1.4321996911880575
616,1.25,1.75,1.5,4,0.4683212129546645,1.2145971760909995,2.3706558499286063,1.2728824443885502
617,1.25,2.25,1.5,4,0.3397844853338838,1.1461215306357857,2.112474224738915,1.1130097365201301
618,1.25,2.75,1.5,4,0.2820384703859898,1.1916351741874287,2.1338698118656976,1.203950427086197
619,1.25,3.25,1.5,4,0.2669504024757362,1.224629961310213,2.2301708855742888,1.3276607144917105
620,1.25,3.75,1.5,4,0.3064354120219731,1.1802164160673467,2.2924152250915686,1.5383179973414864
621,1.25,4.25,1.5,3,0.3923402019077211,1.0674036556772022,2.3235559004123267,1.9034979049379896
622,1.25,4.75,1.5,3,0.42181631118604923,1.1810590430071282,2.361438540870592,1.8026092704347823
623,1.25,5.25,1.5,3,0.41397003044199254,1.295930017949816,2.387552372172284,1.7494707649258205
624,1.25,5.75,1.5,3,0.43540529732628186,1.42620229332695,2.3946664705921887,1.75816989839842
625,1.25,6.25,1.5,3,0.4192900582713761,1.428790752313248,2.37446771079903,1.742091971325969
626,1.25,6.75,1.5,3,0.42986460604821514,1.4427371486662723,2.3447397660175255,1.7374544655934312
627,1.25,7.25,1.5,3,0.4498539228059968,1.4375882443890395,2.333331876334741,1.8144335343185338
628,1.25,7.75,1.5,3,0.3878486097340157,1.3847094762544927,2.210191658195685,1.9621746220714271
629,1.25,8.25,1.5,3,0.4353129575616145,1.4400868066016699,2.1062730143584667,1.7719617694564385
630,1.25,8.75,1.5,3,0.4512033352840691,1.442255939715448,2.176466555872465,1.6545144831440692
631,1.75,0.25,1.5,2,0.390064603373413,1.502201966259716,2.1782837614357438,1.5022401284476627
632,1.75,0.75,1.5,2,0.44896803339557645,1.4785253491480135,2.193510863040235,1.5115934067696268
633,1.75,1.25,1.5,4,0.5486923164320565,1.4000499035227583,2.113803235520012,1.440954728446509
634,1.75,1.75,1.5,4,0.5347588842265265,1.0546490183601431,1.8230437234290613,1.1570529269203473
635,1.75,2.25,1.5,4,0.5152702398969301,1.1115588774724883,2.240884217649057,1.2199169236693181
636,1.75,2.75,1.5,4,0.488910502696657,1.2191244583107541,2.197407262299985,1.1706660113598741
637,1.75,3.25,1.5,4,0.3900950795827015,1.2120633780002406,2.037543259016915,1.0679301588228296
638,1.75,3.75,1.5,4,0.282655831550865,1.2675100773046022,2.076810107559578,1.2642916124316055
639,1.75,4.25,1.5,3,0.20574851058436863,1.231083926464685,2.151271253801131,1.689419314978518
640,1.75,4.75,1.5,3,0.274738006231649,1.3326122468338897,2.2035485510478683,1.7390041802989649
641,1.75,5.25,1.5,3,0.3159923266287121,1.3585223854844946,2.1693559384248857,1.7207834457353415
642,1.75,5.75,1.5,3,0.35767178508842007,1.4499012751648337,2.259056179206402,1.7254547131209919
643,1.75,6.25,1.5,3,0.3856918033549299,1.4719808844542461,2.283636964984432,1.713331905624798
644,1.75,6.75,1.5,3,0.41239798456616217,1.5104971094313673,2.3041602389129987,1.7410697887942157
645,1.75,7.25,1.5,3,0.38397344170475073,1.473085084799896,2.235086119532975,1.781338744285038
646,1.75,7.75,1.5,3,0.3675668703605638,1.4217303370082413,2.1751520049638517,1.804287510021551
647,1.75,8.25,1.5,3,0.40774341218885884,1.4150994209152503,2.1412901309965884,1.687490312942053
648,1.75,8.75,1.5,3,0.4456526994628735,1.469291778565976,2.1683795942772783,1.6170645019841723
649,2.25,0.25,1.5,2,0.3680893321723807,1.4102184089814669,2.1865997447119776,1.5053853776086659
650,2.25,0.75,1.5,2,0.43648220470961063,1.4489843667821245,2.2080318826777505,1.5442886029003666
651,2.25,1.25,1.5,4,0.48513807371383355,1.1447057558346987,1.8811686337369513,1.1699681058844202
652,2.25,1.75,1.5,4,0.5352680713499472,1.2734704209928753,2.077631516386642,1.346559379432976
653,2.25,2.25,1.5,4,0.5447768976796973,0.9215567921668737,1.6627724165922213,1.093697866625266
654,2.25,2.75,1.5,4,0.5307084634449668,1.1217337871784967,2.198818366541836,1.2038532628304845
655,2.25,3.25,1.5,4,0.5450221332058675,1.3185425510336581,2.396079172734832,1.292031847946964
656,2.25,3.75,1.5,4,0.5602916212924098,1.2610261358048804,2.3534831258158952,1.280833505470024
657,2.25,4.25,1.5,3,0.5671846125903033,1.3903396964507624,2.352640686558103,1.4832505865295897
658,2.25,4.75,1.5,3,0.476577938340992,1.4356138177272229,2.266202955407583,1.5583184111332111
659,2.25,5.25,1.5,3,0.3811319115902399,1.4591135459647604,2.178830381266311,1.6556554191755977
660,2.25,5.75,1.5,3,0.35480141763710155,1.4833223110017495,2.162927537324289,1.7175984336802081
661,2.25,6.25,1.5,3,0.3338101955372771,1.5432847346100902,2.2187211534283424,1.7180826862636074
662,2.25,6.75,1.5,3,0.32376592125778736,1.5690844927581664,2.211425959645183,1.75444675854188
663,2.25,7.25,1.5,3,0.35591333526895647,1.5137768568951095,2.173510906659955,1.6961250229529208
664,2.25,7.75,1.5,3,0.3631114433075515,1.4361827579458506,2.1633891090370794,1.6610851234117319
665,2.25,8.25,1.5,3,0.41483492805717836,1.4063092984482584,2.1507660944899047,1.615161072128671
666,2.25,8.75,1.5,3,0.4200609430448832,1.4930628637660326,2.1300359538616886,1.5745407260483877
667,2.75,0.25,1.5,2,0.4095563338625806,1.3708573635704782,2.2304808037881805,1.4716358467038817
668,2.75,0.75,1.5,2,0.4336349623857447,1.4286080701711565,2.238764095327621,1.5513184591447748
669,2.75,1.25,1.5,4,0.4719137738557743,1.191264944887027,1.9934691198646775,1.2156573341436339
670,2.75,1.75,1.5,4,0.45521565825309473,1.1733125834422402,1.9676979978580662,1.2601692434878389
671,2.75,2.25,1.5,4,0.5111046654908354,1.2098766896820239,1.9714296392029294,1.3244369270840581
672,2.75,2.75,1.5,4,0.5118541525282228,0.965210390414591,1.7239814958039643,1.1575380276867988
673,2.75,3.25,1.5,4,0.5312999185614347,1.2173203528686463,2.253557594529784,1.3157343432119457
674,2.75,3.75,1.5,3,0.5469015288969322,1.2783845650812817,2.3993262236660478,1.4684651746840138
675,2.75,4.25,1.5,3,0.532594119565908,1.352985284079231,2.3336775927131215,1.5709279690888565
676,2.75,4.75,1.5,3,0.5776087402198828,1.4121002780106027,2.294823556842979,1.5276121638072147
677,2.75,5.25,1.5,3,0.5133197312375695,1.4723032265882732,2.27166810614341,1.5971161052029708
678,2.75,5.75,1.5,3,0.4190206182079128,1.5376211386077945,2.224968248325151,1.7076340232021967
679,2.75,6.25,1.5,3,0.41466881871582634,1.613554977316373,2.166909736912851,1.7804621748137268
680,2.75,6.75,1.5,3,0.39345401182790457,1.6067265336023495,2.192868769137927,1.6977153294233593
681,2.75,7.25,1.5,3,0.36427019035787683,1.5757345677140082,2.170972100348227,1.639164879229058
682,2.75,7.75,1.5,3,0.38996363299244863,1.5010336141195069,2.1972931506133992,1.5743055886274562
683,2.75,8.25,1.5,3,0.39042859120597057,1.466517495697501,2.1640049426817,1.553952636522372
684,2.75,8.75,1.5,1,0.39929086193658897,1.513396960191879,2.107993663873247,1.5101984782922833
685,3.25,0.25,1.5,2,0.4631247718998454,1.3450204406725164,2.2691665628950206,1.4667741859046
686,3.25,0.75,1.5,2,0.45148916353462376,1.3959721608409186,2.2897155403629332,1.5259180867502449
687,3.25,1.25,1.5,2,0.4773248785969038,1.263966742737708,2.1685383192076455,1.3154335066954634
688,3.25,1.75,1.5,4,0.41744466522850565,1.1009217866258663,1.8623789207594141,1.1858009162109662
689,3.25,2.25,1.5,2,0.4560680674864821,1.3671921085846628,2.2088373462680484,1.4525168788999767
690,3.25,2.75,1.5,4,0.48702539243116455,1.2028159874101376,2.0737548834684283,1.3063220476095738
691,3.25,3.25,1.5,4,0.46445509462566037,1.1406569548080745,1.971201189825094,1.3089428536625791
692,3.25,3.75,1.5,3,0.5947309879553534,1.2440982805705536,2.268274710620385,1.4379259688155086
693,3.25,4.25,1.5,3,0.5576510410406078,1.428739285200594,2.2888313385049965,1.5889331272037532
694,3.25,4.75,1.5,3,0.575500977029167,1.4503164081757822,2.2508192862054237,1.5437335643955266
695,3.25,5.25,1.5,3,0.5516045994739067,1.449967088206931,2.227012695796857,1.5653755534007379
696,3.25,5.75,1.5,3,0.4678422663481154,1.5175007853829372,2.219844264902207,1.6061760097774789
697,3.25,6.25,1.5,3,0.4093017107304854,1.5629848683131882,2.1871521675990406,1.6459999169830408
698,3.25,6.75,1.5,3,0.40705863163886313,1.587493958994635,2.1600926214510703,1.6913446223432627
699,3.25,7.25,1.5,3,0.3661311226163686,1.5985704417236923,2.1293438529495305,1.6391053068887032
700,3.25,7.75,1.5,3,0.4040346031213901,1.606188413811299,2.2232238116220575,1.623493387977998
701,3.25,8.25,1.5,1,0.3869336734706373,1.5072353025296006,2.1573301154954954,1.4697341415618326
702,3.25,8.75,1.5,1,0.38196939206940955,1.496198985636604,2.101314281274164,1.4654874305023347
703,3.75,0.25,1.5,2,0.5189073502997098,1.339258418105604,2.300910130731356,1.4224039927988756
704,3.75,0.75,1.5,2,0.4741104193243174,1.3610926294900019,2.328653103837643,1.4728400871982692
705,3.75,1.25,1.5,2,0.492216116964772,1.3260955526540714,2.2429075702814294,1.3627755943167967
706,3.75,1.75,1.5,4,0.4323305715043409,1.129541809223197,2.007987377754956,1.1968646410943988
707,3.75,2.25,1.5,2,0.4410191963761074,1.422390617654794,2.1648341688714874,1.4544563668108719
708,3.75,2.75,1.5,2,0.4920609184034149,1.3737065974946783,2.2701502583425417,1.3728170913985114
709,3.75,3.25,1.5,2,0.42075938901814847,1.3225741092438155,2.163252691447667,1.3343805584613628
710,3.75,3.75,1.5,2,0.49988949080253375,1.2823054482788232,2.0843669527807864,1.3760418480024885
711,3.75,4.25,1.5,3,0.574194766354094,1.3682898444261231,2.2454843798602577,1.4734213203637678
712,3.75,4.75,1.5,2,0.49106453315077253,1.4548018972182242,2.2743317587118668,1.4764036890296328
713,3.75,5.25,1.5,3,0.45509117539716054,1.5041789902280467,2.2658295753438837,1.4479806887973905
714,3.75,5.75,1.5,3,0.4478667358469295,1.5314901285078066,2.2317541371821568,1.4336863522734744
715,3.75,6.25,1.5,3,0.4681576947093792,1.5386611717984329,2.2162045462422895,1.419063504581945
716,3.75,6.75,1.5,3,0.4629844380654432,1.5557457750131705,2.1922930128963922,1.4222113126381797
717,3.75,7.25,1.5,3,0.4548033807201203,1.5757929243363447,2.1815798727913993,1.4274569683415606
718,3.75,7.75,1.5,3,0.44170548826642914,1.5521930745477974,2.183882437708302,1.4288470605240051
719,3.75,8.25,1.5,1,0.4100151019397069,1.5057684387269954,2.1268583604631695,1.4303164898128307
720,3.75,8.75,1.5,1,0.36640760553684126,1.4346431137034414,2.0744182816538426,1.4769584907103137
721,4.25,0.25,1.5,2,0.5363745349855811,1.3119287889840496,2.324515754417918,1.381872146081348
722,4.25,0.75,1.5,2,0.4792665972266964,1.3099228338946556,2.3755432505741587,1.405315409057047
723,4.25,1.25,1.5,2,0.4793963423184535,1.3175599439306551,2.303996345168907,1.3784931988409426
724,4.25,1.75,1.5,4,0.4658057839518546,1.1958752868247058,2.190653304786838,1.2109825477794403
725,4.25,2.25,1.5,2,0.44553055061129826,1.370770181717836,2.210768392239515,1.4022409790089105
726,4.25,2.75,1.5,2,0.4860526690135466,1.4518898110356244,2.2714946539086793,1.3635310377575944
727,4.25,3.25,1.5,2,0.43625152971752923,1.4173167519814065,2.291426808795054,1.3404886334269555
728,4.25,3.75,1.5,2,0.40136894622808084,1.41077364970117,2.214911788643003,1.322321256194245
729,4.25,4.25,1.5,2,0.508397552968625,1.3938733759989677,2.167101085549727,1.3647581185758313
730,4.25,4.75,1.5,2,0.5143005267215777,1.4097397085156815,2.2075858371563086,1.4133656225135778
731,4.25,5.25,1.5,3,0.4344502095264845,1.517651113744087,2.2428698286660547,1.4597629712675548
732,4.25,5.75,1.5,3,0.4159192495821572,1.600317777882562,2.235671800822994,1.4715850916516537
733,4.25,6.25,1.5,3,0.44549775881311343,1.6148941817975622,2.180907340239962,1.4777897260291555
734,4.25,6.75,1.5,3,0.4542958222024679,1.6249760225804852,2.1547017661896226,1.4614233113866182
735,4.25,7.25,1.5,3,0.4530544811040844,1.646457622987598,2.1726965982497126,1.43485339283677
736,4.25,7.75,1.5,3,0.4485510245589758,1.626090280249372,2.1859632069423784,1.3997564796937882
737,4.25,8.25,1.5,1,0.40626574636560475,1.515262469076698,2.128218000885317,1.3738991893189783
738,4.25,8.75,1.5,1,0.37145975762284816,1.4072698215392052,2.065780097758126,1.4720717070619889
739,4.75,0.25,1.5,2,0.5663694947271107,1.3047152337020727,2.3212874689878986,1.3547525107479843
740,4.75,0.75,1.5,2,0.4775543155504957,1.2904890497397887,2.409946285359269,1.3549944408719017
741,4.75,1.25,1.5,2,0.47308009630925524,1.2904589563262077,2.3588217017885538,1.3668904501763355
742,4.75,1.75,1.5,4,0.5041759443079444,1.2357611939797386,2.26561617709458,1.2242552245436609
743,4.75,2.25,1.5,2,0.4800840240254392,1.326866927257728,2.2599130404715955,1.300192755817777
744,4.75,2.75,1.5,2,0.4738822564191824,1.437029398681737,2.2705493378102894,1.3636912788153122
745,4.75,3.25,1.5,2,0.4572343634034454,1.4423660057759475,2.32117403633558,1.331518362842456
746,4.75,3.75,1.5,2,0.4159458924458282,1.4465381454437718,2.272036194915959,1.3409122605214077
747,4.75,4.25,1.5,2,0.45807417916664256,1.417256512320613,2.1989319280897166,1.32737429193453
748,4.75,4.75,1.5,2,0.5639938279500365,1.3996656059012196,2.1982577359679123,1.3149305546848087
749,4.75,5.25,1.5,2,0.5238514473285574,1.406074197933816,2.22253210267497,1.3400074068364958
750,4.75,5.75,1.5,3,0.42196403365811536,1.578591093586582,2.227155301052603,1.4452124243723021
751,4.75,6.25,1.5,3,0.42974700543610656,1.659786007973976,2.15990419721365,1.4767467251177997
752,4.75,6.75,1.5,3,0.43136546017384997,1.7112007550782342,2.1437810914204953,1.4594145107673064
753,4.75,7.25,1.5,3,0.4299531968475473,1.7514162683351064,2.1676299494905904,1.4219579106595115
754,4.75,7.75,1.5,3,0.43635440415200355,1.709117819874144,2.1760006743235474,1.4019655005911902
755,4.75,8.25,1.5,1,0.39018800203590287,1.5540527693608792,2.124290676771783,1.373641469031994
756,4.75,8.75,1.5,1,0.3710511725703015,1.4267186176379587,2.0734868390751404,1.4422427043734163
757,5.25,0.25,1.5,2,0.5951533823294171,1.2996140571021217,2.303278757854656,1.32575528614578
758,5.25,0.75,1.5,2,0.47866048747121737,1.2958140658668131,2.434107433516172,1.3237532696459542
759,5.25,1.25,1.5,2,0.49267427684604487,1.2723054506959508,2.4350920307988098,1.3295282296831572
760,5.25,1.75,1.5,2,0.5270272805940629,1.2878929309890241,2.28506971326892,1.2562300833130908
761,5.25,2.25,1.5,2,0.5345928561400587,1.358628039172822,2.2762463833861584,1.265973480319735
762,5.25,2.75,1.5,2,0.4618143437538482,1.4298889525969065,2.2656975132366326,1.3595423411612138
763,5.25,3.25,1.5,2,0.4514417569274224,1.4449109961578197,2.2924861867624418,1.3761771635056739
764,5.25,3.75,1.5,2,0.4345031378276179,1.4538380053046038,2.2856102317819516,1.3748383822862904
765,5.25,4.25,1.5,2,0.437569203377936,1.414510004607381,2.230023625224327,1.3620447501961859
766,5.25,4.75,1.5,2,0.500519768746852,1.3655158784686816,2.207221615235523,1.328181438865841
767,5.25,5.25,1.5,2,0.5381277909717933,1.310560537896498,2.2088135831330415,1.264149325347192
768,5.25,5.75,1.5,3,0.42419901608767446,1.565216026630675,2.171352172322208,1.385001142461852
769,5.25,6.25,1.5,1,0.3896146124497639,1.6631024049723968,2.149117576595206,1.389241677996384
770,5.25,6.75,1.5,1,0.3901644854554047,1.7582461322871419,2.1490264246301556,1.3802315892290749
771,5.25,7.25,1.5,1,0.39579471850845266,1.7920257974850125,2.1592194324811627,1.380358920690858
772,5.25,7.75,1.5,1,0.40810639688605704,1.746689398964545,2.153029079203097,1.4007716650455635
773,5.25,8.25,1.5,1,0.3727934340224638,1.5984682907749865,2.095702207484521,1.395144238646909
774,5.25,8.75,1.5,1,0.36252151731315546,1.4653679473218584,2.0440451237338064,1.4252476654735304
775,5.75,0.25,1.5,2,0.6160101754959221,1.2862520290806587,2.292675798553776,1.299198438327569
776,5.75,0.75,1.5,2,0.49606975709591244,1.2899290840624158,2.424026923417694,1.3024003510121112
777,5.75,1.25,1.5,2,0.5075082567755922,1.2647299001156873,2.466073031132622,1.3084899259946041
778,5.75,1.75,1.5,2,0.5150027993775808,1.2916608967590661,2.3141333697164597,1.2789081017008928
779,5.75,2.25,1.5,2,0.5246431892124811,1.3724111466035178,2.284657783565123,1.283328179938731
780,5.75,2.75,1.5,2,0.455157930014202,1.4084464659500844,2.265651225074208,1.3432095794714136
781,5.75,3.25,1.5,2,0.42852447521371545,1.424123400431441,2.251116660156727,1.3851147877166137
782,5.75,3.75,1.5,2,0.4199012185943509,1.4035041901514973,2.2408057500374077,1.3859898729229834
783,5.75,4.25,1.5,2,0.4396095864336753,1.3600176573096132,2.20707950556359,1.3524689809318422
784,5.75,4.75,1.5,4,0.46605103998015757,1.3123462309568998,2.20036375037253,1.3097725334265145
785,5.75,5.25,1.5,2,0.5265767005686405,1.2507422187623367,2.199482068718402,1.2522806744743762
786,5.75,5.75,1.5,1,0.3899393939584833,1.84826121085986,2.0818472596216266,1.32877012901586
787,5.75,6.25,1.5,1,0.3900378511607142,1.7385078670690086,2.0608088687832966,1.279766559488484
788,5.75,6.75,1.5,1,0.38908271900713287,1.7512417909757605,2.087151659596436,1.3046425440353933
789,5.75,7.25,1.5,1,0.37697250034504526,1.7794259449877388,2.1016049879319874,1.3271696603151042
790,5.75,7.75,1.5,1,0.39356758491921395,1.7652985507137786,2.1040420339969015,1.3659543874388236
791,5.75,8.25,1.5,1,0.3699856721824118,1.6595636843212087,2.0398225698371197,1.3950360687776069
792,5.75,8.75,1.5,1,0.364243459097934,1.5252823909306912,2.0120909324200005,1.4429043844820577
793,6.25,0.25,1.5,2,0.638806615244406,1.2753324888404993,2.2615265798603996,1.2644864994262295
794,6.25,0.75,1.5,2,0.5084706880421564,1.2742390306210118,2.3861799619951904,1.267981646718131
795,6.25,1.25,1.5,2,0.4995962017779006,1.2378934815716751,2.4385802763785613,1.2731014063956996
796,6.25,1.75,1.5,2,0.48614250455181196,1.2533609210862773,2.332906324754755,1.298394608351441
797,6.25,2.25,1.5,2,0.4900726105385664,1.3358322636161855,2.250435388018338,1.3258301624884667
798,6.25,2.75,1.5,2,0.4472703221376519,1.3598908861103476,2.2478238406047524,1.340440661517142
799,6.25,3.25,1.5,4,0.41598260767547957,1.329993223077412,2.1918863252092127,1.3210994791501358
800,6.25,3.75,1.5,4,0.4032204598550297,1.2918437786036878,2.1542419666516732,1.3105970025570841
